cid,text,amp_prob,reason
7094443947036328705,Iba talaga sa UniTeam kaya alam ko nasa tamag grupo ako 🥰🥰🥰,0.1,Substantial text - appears genuine
7094223359206015746,galing Po Ng gumawa sana pati timing Ng video solid BBM SARA ✌️🇵🇭👊♥️✌️,0.2,Neutral - no clear amplification indicators
7094473207096623874,ganda ng quality ng video💖,0.15,Moderate text length - likely genuine
7094464368049685249,Wag po natin kalimotan iboto si atty larry gadon po,0.1,Substantial text - appears genuine
7094471237564678914,sarap ma buhay pag may leader na ganito🥰,0.15,Moderate text length - likely genuine
7094246602982458114,ganda,0.2,Neutral - no clear amplification indicators
7095179385979945730,BUKAS NA❤️💚,0.2,Neutral - no clear amplification indicators
7095227355337343746,natatakot ako baka madaya sya🥺,0.15,Moderate text length - likely genuine
7095228551041565441,ipanalo natin BUKAS,0.2,Neutral - no clear amplification indicators
7095241119374082817,ALAM NA KUNG SINO NA ANG MANANALO 🥰✌️,0.15,Moderate text length - likely genuine
7095227283400786690,BUKAS NA!!!!!🥰🥰🥰,0.2,Neutral - no clear amplification indicators
7095230061456360194,save koto tignan natin sa may 9,0.15,Moderate text length - likely genuine
7095219850779935489,Stay hydrated guys! Ipanalo na natin ang Uniteam ❤️💚,0.1,Substantial text - appears genuine
7095249096092418817,BUKAS NA ELECTION GUYS!,0.2,Neutral - no clear amplification indicators
7095214593999373057,my day ko ito after electoin 😍 permissiom po plss 🙏,0.1,Substantial text - appears genuine
7095231719523402497,mananalo na talaga💚❤️,0.2,Neutral - no clear amplification indicators
7095252840842822402,Ang buong INC ay nag kakaisa para sau BBM proud to be INC🇮🇹,0.1,Substantial text - appears genuine
7095225752613847834,"bukassss na mananalo si
. bbm",0.15,Moderate text length - likely genuine
7095517963079828226,Ala na FINISH NA!!,0.2,Neutral - no clear amplification indicators
7095210539093426945,ano po title ng sound?,0.15,Moderate text length - likely genuine
7095220898093318914,BBM parin ✌️❤️👊,0.2,Neutral - no clear amplification indicators
7095325337940132610,bbm panalo kna bukas,0.2,Neutral - no clear amplification indicators
7095237408258245377,im bbm,0.2,Neutral - no clear amplification indicators
7095230352104948482,MABUHAY ULIT YUNG PILIPINAS MABUHAY! 💚❤💚❤💚❤💚❤❤💚,1.0,Excessive emojis (10) - algorithmic trigger
7095488838029755138,Nakakaproud maging pilipino🥰,0.8,"Emotional manipulation: ""nakakaproud"""
7095250651232060161,ITO ANG PINAKA KAKAIBANG ELEKSYON.,0.15,Moderate text length - likely genuine
7095507961577358082,goodluck ❤️,0.2,Neutral - no clear amplification indicators
7095518062254146305,Galing ❤️💚 Goosebumps Post ko to after ng election ✌🏼,0.8,"Emotional manipulation: ""goosebumps"""
7095244991970640642,bukas ng guyss,0.2,Neutral - no clear amplification indicators
7095232899087221505,SANA PO IPAGDASAL NATIN MGA IHALAL NATIN❤️,0.15,Moderate text length - likely genuine
7095235874237170433,lamang Ang may Alam❤️💚🇵🇭,0.67,"High emoji-to-text ratio (4 emojis, 4 words)"
7095237713750377217,wag nyo po idelete🥰,0.2,Neutral - no clear amplification indicators
7095245312558056193,Di sayang ang magiging boto ko.. BBMSARA LANG MALAKAS,0.1,Substantial text - appears genuine
7095515054128857858,sure win na tlga bbm,0.15,Moderate text length - likely genuine
7095240205392986881,ipanalo na ntin to bbm deserve,0.8,"Emotional appeal: ""deserve"""
7095518525775037186,botohan na guys vote wisely po,0.15,Moderate text length - likely genuine
7095238557568221953,exited nako sa eleksyon😍😍😍 BBM ❤️💚,0.2,Neutral - no clear amplification indicators
7095283127421764354,may nanalo na BBMSara ❤️💚✌️👊😏,0.2,Neutral - no clear amplification indicators
7095507616448709377,May 9 na,0.2,Neutral - no clear amplification indicators
7095245593907462914,bukas naaaaa🥺,0.2,Neutral - no clear amplification indicators
7095276126658511618,panalo kana aming mahal na presidente❤️✌️,0.15,Moderate text length - likely genuine
7095238888599683842,Gosh tumayo balahibo q 😭😭❤💚❤💚,0.67,"High emoji-to-text ratio (6 emojis, 4 words)"
7095233891908338433,"grabi ang ganda ng music na to ahh,bagay na bagay para sa pagkapanalo ni bbm,.🥰🥰🥰",0.1,Substantial text - appears genuine
7095224693229781762,EYYYYY BBMSARA💚❤,0.2,Neutral - no clear amplification indicators
7095227782754173697,GHE MAG GRIND LANG PATAAS NG PATAAS HANGGANG SA MANALO GO BBM GO BBM BBM THE WIN,0.1,Substantial text - appears genuine
7095245286012601089,Bbm!!,0.9,Single political name + emojis only
7095245407424742146,solid kami bbm sara,0.2,Neutral - no clear amplification indicators
7095408673375585026,bukas na I can't wait ❤️💚😭😭,0.2,Neutral - no clear amplification indicators
7095256007353418497,MALALAMAN NATIN MAMAYA❤️💚!!!!!!!!!!!!!!!,0.2,Neutral - no clear amplification indicators
7095246847173935873,Auto story kapag nanalo!!!,0.2,Neutral - no clear amplification indicators
7095231815186825986,bukas na🥰,0.2,Neutral - no clear amplification indicators
7095228743169458946,bukas naaa🥺,0.2,Neutral - no clear amplification indicators
7095267669922104066,bukas na !!! imamyday ko na toh bukas,0.15,Moderate text length - likely genuine
7095274733562168066,tas nag brownout bukas☠☠☠,0.2,Neutral - no clear amplification indicators
7095235701377696513,sana walang dayaan na mangyare,0.15,Moderate text length - likely genuine
7095226283886002946,iba talaga mag edit mga ka uniteam😭,0.15,Moderate text length - likely genuine
7095249128069858050,"PAG NANALO TONG IDOLO KUNG CANDIDATO,ABANGAN NATIN ANG MATINDING PAG ANGAT NG PILIPINAS🥰",0.1,Substantial text - appears genuine
7095426683615970049,Im so proud to my self na isa ako sa dumalo ng Grand Rally sa South Cotabato At Sultan Kudarat❤️💚,0.1,Substantial text - appears genuine
7095231122259051265,BUKASSS NAAAA,0.2,Neutral - no clear amplification indicators
7095418574814823170,BBM!!!❤️💚,0.9,Single political name + emojis only
7095232325658870530,TO ALL KA UNITEAM SABAY SABAY NTIN IDL TO AT SABAY SABAY I'MYDAY AFTER NG BILANGAN AT MAIUPO NA NTIN ANG UNITEAM,0.1,Substantial text - appears genuine
7095257773814448898,"my Family is being blind rn, ako lang ang BBM SUPPORTERS lahat nang buong angkan ko LENI SUPPORTERS pa ampon hindi ata ako belong sakanila char.",0.1,Substantial text - appears genuine
7095229028676190977,naiiyak ako😭,0.8,"Emotional manipulation: ""naiiyak"""
7095247743916655362,goosebumps lagi basta tungkol kay bbm 😭❤️💚,0.8,"Emotional manipulation: ""goosebumps"""
7095242858826892034,Bukas na❤️🔥🔥🔥🔥🔥❤️,0.2,Neutral - no clear amplification indicators
7095312368557277953,si mark tahimik lang,0.2,Neutral - no clear amplification indicators
7095343220435731201,BBM sakalam,0.2,Neutral - no clear amplification indicators
7095205783553917697,bukas na🥰🥰🥰,0.2,Neutral - no clear amplification indicators
7095376232330265345,bukas na🥰,0.2,Neutral - no clear amplification indicators
7095226906051805954,save ko na to para bukas post ko nalang❤️💚✌️👊,0.2,Neutral - no clear amplification indicators
7095246516008518402,bukas na!!!!,0.2,Neutral - no clear amplification indicators
7095220603845886721,sabay² tayo bukas para sa panalo ng ating pangulo🥰,0.1,Substantial text - appears genuine
7095336595867976449,@Bongbong Marcos look😖😖🤗,0.2,Neutral - no clear amplification indicators
7095234580474921729,@Bongbong Marcos for president to continue PRRD project!! 🥰🥰👊✌🔥,0.2,Neutral - no clear amplification indicators
7095230860454789889,@bongbong.marcos 𝘬𝘦𝘦𝘱 𝘧𝘪𝘨𝘩𝘵𝘪𝘯𝘨! 𝘥𝘰𝘯'𝘵 𝘨𝘪𝘷𝘦 𝘶𝘱!,0.15,Moderate text length - likely genuine
7095236261447238401,PRESIDENT @Bongbong Marcos the president sit is yours✌️❤️💚,0.2,Neutral - no clear amplification indicators
7095319363256140546,@Uniteam BBM-Sara,0.3,"Coordination phrase: ""team bbm"""
7095238006227616513,@Bongbong Marcos For Next President🥰🥰❤❤❤❤,0.2,Neutral - no clear amplification indicators
7095230755983049473,@bongbong.marcos 𝘐 𝘬𝘯𝘰𝘸 𝘺𝘰𝘶𝘳 𝘨𝘰𝘯𝘯𝘢 𝘸𝘪𝘯 𝘸𝘦'𝘳𝘦 𝘴𝘵𝘳𝘰𝘯𝘨!,0.1,Substantial text - appears genuine
7095176700694627073,@Ur Pretty Bf Christian. wala atin nato BBM,0.15,Moderate text length - likely genuine
7095225877465940737,lets vote @Bongbong Marcos kahit ako hindi ako bomoto i bronde BBM 💓 🥰🥰,0.1,Substantial text - appears genuine
7095226293830517505,@anegandamo malapit naaa!!!!,0.2,Neutral - no clear amplification indicators
7095510324791214850,@mlpn_16 ♥️💚,0.2,Neutral - no clear amplification indicators
7095515993245876993,@bongbong.marcos 💚❤️,0.2,Neutral - no clear amplification indicators
7095242106314932994,@yaef.0_o AMENNN,0.2,Neutral - no clear amplification indicators
7095365645537805057,@Cams Valencia,0.2,Neutral - no clear amplification indicators
7095259680695960321,@Bongbong Marcos solid BBM Tayo bukas na may 9 ❤️💚✌️👊,0.2,Neutral - no clear amplification indicators
7095240313014420226,@Bongbong Marcos !!!!,0.2,Neutral - no clear amplification indicators
7095302482469061377,@bongbong.marcos 😍❤💚,0.2,Neutral - no clear amplification indicators
7095358878724096769,@Bongbong Marcos 💯❤💚,0.2,Neutral - no clear amplification indicators
7095335760039314178,@Bongbong Marcos ❤️✌🏼,0.2,Neutral - no clear amplification indicators
7095294047547376385,@Bongbong Marcos hindi namin hahayaang madaya kang muli🥰,0.15,Moderate text length - likely genuine
7095210152399373057,nakaka kilabot [tears][tears]💚❤UNITEAM FTW!!! let us all claim the win! FOR THE FREEDOM! 🇵🇭,0.2,Neutral - no clear amplification indicators
7095230065042801409,it was destined to happen that this man will be the next 17th president of the rep of ph. let's bring back the marcos era for the last time.,0.1,Substantial text - appears genuine
7095216108600673025,❤️💚🇵🇭,0.67,"High emoji-to-text ratio (4 emojis, 1 words)"
7095236706009826050,✌️❤️👊💚👏👏👏👏✅🇵🇭🙏🎉🎉🎉🎉,1.0,Excessive emojis (16) - algorithmic trigger
7095236446256792321,❤️💚👊🏻✌🏻🇵🇭,1.0,High emoji count (8) minimal text
7095255489759560450,ipapanalo po namin kayo!!!💚❤️✌🏼👊🏼🙏🏻🇵🇭💯,1.0,Excessive emojis (11) - algorithmic trigger
7095517006451016450,bat lahat ng nasa fyp ko marcoses and duterte😳,1.0,"Algorithmic gaming: ""fyp"""
7095253050986119938,eramis kami gyapun,0.2,Neutral - no clear amplification indicators
7095255557384487682,Malaman natin mamaya ❤️💚❤️💚❤️💚❤️💚❤️💚!!!!!!!!!,1.0,Excessive emojis (10) - algorithmic trigger
7095249044636861186,Pag Ito natalo pa iiyak ako🥺,0.15,Moderate text length - likely genuine
7095226557555737345,"Solid BBM🐯❤️✌️🇵🇭👊💚🦅 SARA DUTERTE supporters hangang dulo🥰
#uniteam🇵🇭✌️👊🇵🇭",1.0,Excessive emojis (14) - algorithmic trigger
7095287602282136321,kinakabahan ako grabe. Paki sure win uniteam hahahhaha,0.8,"Emotional manipulation: ""grabe"""
7094587217603674882,parang ayaw kong matapos yung election 😭😭,0.15,Moderate text length - likely genuine
7094904337344316162,RAISE AND WAVE YOUR FLAG🇵🇭💚♥️,0.2,Neutral - no clear amplification indicators
7094904424447099650,@April Quette Gamot:I will save this video para kapag manalo na si BBM I will myday it on my fb account 😁🥰,0.1,Substantial text - appears genuine
7094905343696208642,panalo na..,0.9,Low-effort political phrase
7094905746613617410,wag nanatin palag pasin Ito MGA kapwa Ku pilipino ipanalo natin si Bmm at Sara at buong sinador Ng uniteam Ito na ang pag kakataon tiwala Lang Tayo,0.1,Substantial text - appears genuine
7094905852616278786,GOOSEBUMPS MALALA,0.8,"Emotional manipulation: ""goosebumps"""
7094906251201118978,eh lands lide natin ang uniteam ✌️✌️✌️✌️🤜🤜🤜🥰🥰🥰,0.2,Neutral - no clear amplification indicators
7094906979768124162,Ang tigre ng norte at ang agila ng davao♥️💚✌️,0.8,"Location targeting: ""davao"""
7094907058935825154,PANALO NA!!!,0.9,Low-effort political phrase
7094907069463446274,TEAM THAT I AM PROUD SUPPORTING DESPITE SA MGA PANINIRA STILL MY SUPPORT WILL ALWAYS BE IN UNITY TEAM,0.1,Substantial text - appears genuine
7094907422728422146,lezzgooo,0.2,Neutral - no clear amplification indicators
7094907678442390274,@Bongbong Marcos pops💚❤,0.2,Neutral - no clear amplification indicators
7094907650458157850,bbm,0.9,Single political name + emojis only
7094584321482654465,E ma myday ko ito pagnanalo na 🥰🥰🥰🥰🥰,0.2,Neutral - no clear amplification indicators
7094909701699650305,dadiiiiiiiiii🥺😂,0.2,Neutral - no clear amplification indicators
7094584304730751745,BBM SARAH for the win 👊✌,0.15,Moderate text length - likely genuine
7094909951218451201,❤️💚❤️💚❤️💚❤️👊✌️🇵🇭❤️💚❤️💚❤️💚❤️,1.0,Excessive emojis (18) - algorithmic trigger
7094909975088431873,may nanalo na,0.2,Neutral - no clear amplification indicators
7094582858555360001,"MGA KA BBM, BAKA MAY MAG ZOZOOM JAN FOR VOTE WATCHING, YUNG DI MATUTULOG, I WANT TO JOIN",0.1,Substantial text - appears genuine
7094910371177595650,BBM 💚❤️,0.9,Single political name + emojis only
7094910542305346306,Excited na ako i story to after May 9🥺♥️,0.1,Substantial text - appears genuine
7094572084126384898,Subrang nkaka proud. Mging pilipino kong ganitong tao ang mamumuno sa pilipinas🥰🥰lov BBMSARA,0.1,Substantial text - appears genuine
7094910782647141122,wait nangangamoy pagkapanalo❤️❤️💚💚,0.67,"High emoji-to-text ratio (4 emojis, 3 words)"
7094911116232934146,gogogogogooooooo.. my president bbm..and vice sara zamboanga del norteee... 🥰🥰🥰🥰🥰🥰,0.2,Neutral - no clear amplification indicators
7094911471695790849,bbm,0.9,Single political name + emojis only
7094566794815750913,ganda talaga ng flag natin 🇵🇭,0.15,Moderate text length - likely genuine
7094566316543378178,☺️❤️💚,0.2,Neutral - no clear amplification indicators
7094563314151244546,madami mag didiwang kapag si BBM - SARA AND UNITEAM MANANALO,0.1,Substantial text - appears genuine
7094912332954338049,Pwede po bang ishare ang video na to? 🥰,0.15,Moderate text length - likely genuine
7094912565498757889,ipanalo natin to 💚❤️,0.2,Neutral - no clear amplification indicators
7094912609619116802,Ang ganda ng pagkakagawa bagay na bagay ung songs🥰 bbm surewin,0.1,Substantial text - appears genuine
7094913015933911809,Victory Royal✌🏻!!!!,0.2,Neutral - no clear amplification indicators
7094913184620299010,🇵🇭❤️💚,0.67,"High emoji-to-text ratio (4 emojis, 1 words)"
7094913368750555906,ang saya maging bbm suppporter super positive ng environment🥺,0.1,Substantial text - appears genuine
7094913780685669121,BBM lang 💪✌️👊 sara,0.2,Neutral - no clear amplification indicators
